,AVP_000_005,AVP_005_015,AVP_015_030,AVP_030_060,AVP_060_100,AVP_100_200,CLY_000_005,CLY_005_015,CLY_015_030,CLY_030_060,CLY_060_100,CLY_100_200,DER_000_999,NTO_000_005,NTO_005_015,NTO_015_030,NTO_030_060,NTO_060_100,NTO_100_200,PHW_005_015,PHW_015_030,PHW_030_060,PHW_060_100,PHW_100_200,PTO_000_005,PTO_005_015,PTO_015_030,PTO_030_060,PTO_060_100,PTO_100_200,SLT_000_005,SLT_005_015,SLT_030_060,SLT_060_100,SLT_100_200,pHc_000_005,pHc_005_015,pHc_015_030,pHc_030_060,pHc_060_100,pHc_100_200
SAAGVD0002,22.5,18.25,8.5,4.0,4.0,3.75,10.25,10.75,12.0,13.5,19.75,18.75,56.942966,0.037267722,0.034181505,0.026492972,0.020676913,0.017636439,0.015842654,8.75,8.175,8.175,8.325,7.85,0.015742764,0.015194049,0.013963218,0.013387343,0.013833042,0.013355785,6.75,6.75,9.0,11.0,8.0,5.6768517,5.726437,5.8890133,6.169877,6.404404,6.570207
SAAGVD0003,24.166666666666668,20.0,8.333333333333334,4.166666666666667,4.0,3.3333333333333335,8.5,9.333333,12.166667,14.833333,18.5,20.0,55.104046,0.038932048,0.035713572,0.028282115,0.022093544,0.019321486,0.017227395,8.183333,8.033334,8.133332,8.299999,7.866667,0.016942924,0.016333776,0.014988542,0.014314379,0.014880776,0.014347351,6.1666665,6.6666665,10.0,10.666667,8.166667,5.733225,5.782868,5.9474654,6.186294,6.420605,6.5810885
SAAGVD0004,23.0,20.0,8.5,4.0,5.5,4.0,6.75,8.5,9.0,13.5,17.75,25.25,7.570408,0.048296433,0.044284325,0.033291705,0.02573326,0.020141354,0.01770073,8.8,9.0,9.0,9.075001,9.2,0.0289004,0.027698921,0.025318384,0.02230915,0.021266423,0.018868374,5.25,5.5,8.0,10.0,9.0,6.4558473,6.5059037,6.64683,6.8753824,7.1114483,7.2943635
SAAKAN0001,15.5,14.5,8.0,6.25,6.25,6.25,10.0,10.5,14.75,29.75,36.25,33.75,12.192133,0.10603503,0.08681646,0.057467688,0.038540013,0.026040606,0.021334814,6.325,6.3500004,6.4249997,6.45,5.8,0.0139052775,0.013151427,0.011008306,0.009709623,0.009440668,0.008859373,8.25,7.75,10.75,12.0,10.0,5.094291,5.058472,5.2313204,5.4683037,5.657928,5.618846
SAAKAN0002,19.5,18.0,7.75,5.5,5.5,5.25,13.75,15.75,21.0,28.25,35.25,25.75,0.9825342,0.120371394,0.09933777,0.07372965,0.050284326,0.038690355,0.031373672,5.75,5.9500003,6.2,6.575,6.3250003,0.018192578,0.017527165,0.015979484,0.0147183705,0.014082802,0.012715453,9.75,10.25,13.0,12.0,9.25,5.2370887,5.2249985,5.3254805,5.514914,5.6749907,5.3757687
SAAKAN0003,20.0,18.25,8.0,5.25,5.25,5.25,12.25,12.5,16.0,25.75,37.5,24.25,2.9899387,0.12780535,0.10595894,0.0711487,0.04855264,0.034251846,0.027927963,5.875,6.1499996,6.2999997,6.45,6.525,0.016308997,0.015622962,0.013873864,0.012467765,0.011985627,0.010812211,9.0,8.5,10.5,11.75,9.0,5.2996607,5.277178,5.3730664,5.618118,5.804077,5.7058706
SAAKAN0004,21.5,19.5,9.25,6.5,5.75,4.5,12.5,12.0,20.25,30.5,31.5,26.75,4.230673,0.097862296,0.07921224,0.05808237,0.03956472,0.032807082,0.027194284,6.2,6.2,6.2,6.1000004,6.475,0.01640888,0.015768705,0.014005153,0.012528993,0.012254335,0.011387784,8.0,8.0,11.25,11.25,10.0,4.762038,4.7737703,4.847419,4.9521265,5.0270905,4.9658394
SAAKAN0005,17.75,16.75,9.5,5.0,5.25,5.0,11.0,11.0,13.25,17.75,27.5,24.25,11.127726,0.10551708,0.08491139,0.059629157,0.039660066,0.02743644,0.02245194,6.0,6.2,6.175,6.0,5.6499996,0.013596142,0.012848344,0.011166361,0.0100339325,0.009846723,0.009458272,8.0,7.25,8.25,10.5,10.0,4.6133494,4.6244383,4.6787157,4.7793865,4.7958055,4.7278404
SAAKAN0006,18.0,16.5,9.666666666666666,6.166666666666667,6.166666666666667,5.833333333333333,10.833333,10.833333,14.166667,23.666666,31.333334,30.0,10.696255,0.107830316,0.088302754,0.059607327,0.040085584,0.027319966,0.022452945,6.266667,6.4666667,6.4666667,6.266667,6.066667,0.016722342,0.015833126,0.013054284,0.010974356,0.010248452,0.009692084,7.8333335,7.1666665,10.833333,12.166667,10.166667,4.699911,4.7243648,4.8122067,4.9650564,5.0142636,4.987747
SAAKAN0007,19.5,17.5,11.0,6.0,6.75,5.0,7.25,6.75,6.75,12.25,14.0,12.0,9.493164,0.13458125,0.1152083,0.08232595,0.058336303,0.03378348,0.02774575,7.0,6.95,6.8749995,6.8250003,7.65,0.022677703,0.022277173,0.02091343,0.018980293,0.017760925,0.017131269,5.0,4.0,4.75,5.75,5.5,4.6991835,4.729707,4.8114963,4.950125,5.0207195,5.0487432
SAAKAN0008,13.75,12.25,8.25,4.0,6.0,5.0,5.0,5.0,5.75,7.75,9.5,13.75,11.638605,0.121268004,0.10331258,0.069596425,0.049303398,0.033503577,0.027181748,6.525,6.7999997,7.125,6.95,7.675,0.019218745,0.018950794,0.01754213,0.01629649,0.015383536,0.015168957,3.75,3.25,4.0,4.0,6.5,5.5646663,5.5259643,5.6350474,5.9500866,6.2170715,6.370302
SAAKAN0009,18.0,16.0,9.5,4.0,6.75,5.0,6.25,6.5,6.75,13.25,17.25,13.25,25.95307,0.12030445,0.10188877,0.0676715,0.047403187,0.03396008,0.027495436,7.525,7.5,7.6499996,7.3,7.5,0.022547923,0.02213445,0.01998763,0.017490787,0.01630985,0.015368332,4.75,3.75,5.75,6.75,5.5,6.663324,6.785322,7.322689,7.689872,7.966015,8.184316
SAAKAN0010,19.0,16.833333333333332,11.5,6.666666666666667,7.0,5.166666666666667,4.8333335,5.0,6.3333335,9.333333,9.5,12.166667,11.715301,0.14343154,0.121649034,0.076266855,0.054395217,0.03485832,0.02798736,7.7166667,7.4833336,7.566666,7.633333,7.816666,0.022615835,0.022394247,0.021064922,0.019938407,0.019391717,0.018906888,3.0,3.0,4.0,4.6666665,5.0,7.659994,7.701454,7.835533,8.023589,8.110745,8.176873
SAAKAN0012,25.0,23.75,9.25,5.0,6.0,5.0,10.5,10.75,12.25,15.0,18.25,15.0,1.2042149,0.10820558,0.092100345,0.064702556,0.04723013,0.03392374,0.027093511,7.6,7.375,7.425,7.375,7.65,0.023042355,0.02290007,0.021565873,0.020396598,0.019978989,0.019887585,7.0,7.0,7.0,7.75,6.0,7.6952157,7.735133,7.8405848,8.006322,8.149865,8.226505
SAAMDD0007,43.75,42.25,7.5,4.5,6.0,5.0,12.75,13.75,17.5,22.25,23.5,30.75,46.943123,0.08374097,0.071492076,0.048200727,0.03481166,0.024213897,0.01919578,8.675,8.85,8.8,8.8,9.1,0.026575085,0.02580046,0.024035346,0.020234799,0.021070477,0.019111997,9.0,9.0,10.25,9.75,10.25,7.658135,7.764076,7.9752216,8.198814,8.355891,8.231098
SAAMDD0008,47.666666666666664,46.0,8.833333333333334,5.666666666666667,6.833333333333333,5.333333333333333,10.833333,11.333333,13.166667,14.5,21.166666,15.166667,40.00898,0.096574366,0.08253845,0.05790517,0.04149471,0.029511422,0.02336987,8.316667,8.349999,8.433333,8.466667,8.833333,0.03105957,0.030193686,0.028145412,0.024031619,0.02478548,0.021981006,7.5,8.166667,9.0,9.666667,7.3333335,7.5919986,7.739908,7.941281,8.162421,8.3223,8.202333
SAAMDD0009,46.5,44.75,8.0,4.75,6.5,5.0,11.25,11.75,16.5,18.25,25.5,29.0,45.019627,0.0805171,0.069621235,0.047553442,0.03482947,0.025026314,0.019986568,8.65,8.725,8.775,8.85,9.025,0.027128076,0.02629805,0.024478294,0.020713763,0.022109335,0.02009926,8.0,8.0,9.5,10.25,10.0,7.6369424,7.7609386,7.961007,8.195471,8.353982,8.231037
SAAMDD0010,40.5,39.25,7.5,4.75,6.25,4.75,7.75,7.75,9.0,10.0,14.5,13.75,45.54326,0.07953559,0.06851594,0.047327515,0.034658432,0.02668214,0.021847004,8.55,8.5,8.6,8.675,8.95,0.03280831,0.031774886,0.029486611,0.024589483,0.025229748,0.022571977,5.75,6.25,6.25,7.5,6.75,7.6279325,7.749962,7.952608,8.179949,8.330653,8.212743
SAAMDD0011,42.75,41.5,8.25,5.0,6.0,4.5,10.25,11.0,14.0,14.75,23.0,16.75,49.559055,0.084393576,0.07133303,0.049617987,0.035767917,0.026658874,0.020982958,8.325,8.575001,8.625,8.75,9.0,0.025706382,0.024977477,0.023326714,0.019870417,0.021155387,0.01924599,8.0,8.25,9.0,10.25,8.0,7.6300507,7.7483263,7.94807,8.185305,8.341003,8.217551
SAANUL0001,27.0,24.0,8.75,4.0,5.0,4.0,10.75,11.25,12.0,16.0,18.75,23.25,7.455624,0.048568174,0.04447552,0.032560505,0.025144883,0.019548086,0.017337866,8.4,8.85,8.875,8.924999,9.225,0.029538594,0.028360479,0.026031332,0.02329165,0.022013841,0.019459289,7.25,7.0,8.25,9.25,9.0,6.553124,6.6070223,6.7466063,7.0124054,7.2428565,7.389441
SAANUL0002,17.0,14.0,7.0,4.0,5.0,4.25,5.75,7.5,6.5,10.25,10.0,14.0,31.820803,0.05021295,0.046182632,0.034599185,0.026829267,0.021580584,0.019166606,8.85,9.025,8.8,8.825,9.1,0.021600952,0.020702478,0.018963978,0.01695266,0.016336285,0.014785653,3.75,5.0,6.0,6.0,7.0,7.0206366,7.0783896,7.2604733,7.404279,7.570431,7.7109866
SAANUL0003,20.25,17.25,9.25,6.0,6.25,6.0,6.25,9.5,6.5,8.25,11.5,17.0,33.669876,0.04814375,0.04465116,0.038350403,0.03112704,0.025872365,0.02350844,8.424999,8.7,8.7,8.675,8.95,0.026623785,0.025846345,0.023960758,0.021482915,0.020407058,0.01882892,4.75,6.0,5.5,7.75,7.0,7.040242,7.101563,7.2890396,7.4556546,7.632446,7.7487416
SAANUL0004,24.25,21.25,10.25,6.5,6.75,6.0,6.75,7.75,7.0,8.75,12.0,16.0,40.20274,0.05583265,0.05134675,0.03627561,0.028006906,0.020940568,0.018503588,8.475,8.700001,8.650001,8.675,8.9,0.027837964,0.0267448,0.02436105,0.021700742,0.020592447,0.01855722,4.75,5.0,5.5,8.0,7.0,6.7070646,6.7648,6.9235144,7.0086393,7.2058325,7.343713
SAARIV0001,23.75,21.75,6.0,5.0,7.0,4.0,23.75,24.5,27.25,27.75,26.75,27.0,193.45357,0.10390726,0.0933208,0.05680436,0.042228606,0.02991296,0.025865793,7.2750006,7.375,7.525,7.45,8.225,0.040088564,0.03923192,0.035942055,0.031497978,0.02888288,0.02401363,13.25,14.0,16.0,17.0,10.0,6.619771,6.715669,6.9661326,7.3586473,7.5959,7.6881933
SAARIV0002,24.5,22.5,5.5,4.5,6.5,4.0,21.0,24.0,27.0,29.0,28.0,27.75,187.16919,0.100562096,0.09027915,0.057038847,0.04250261,0.030628713,0.026727496,7.4,7.5499997,7.625,7.575,8.450001,0.039919704,0.03906405,0.03585179,0.031674117,0.028797977,0.023946136,12.0,13.0,14.5,14.75,10.5,6.541596,6.652895,6.9062424,7.287187,7.5363646,7.6240454
SAARIV0003,27.666666666666668,25.0,6.166666666666667,5.333333333333333,6.833333333333333,4.666666666666667,21.333334,24.333334,27.0,30.333334,29.0,26.666666,191.05975,0.11381353,0.102262564,0.061157998,0.045582563,0.03242033,0.028091513,7.4500003,7.5,7.4666667,7.3666663,8.433333,0.04496273,0.044040546,0.040537007,0.036270287,0.03293765,0.027349437,11.5,12.5,14.0,13.833333,10.5,6.593004,6.6951747,6.9382954,7.3206162,7.591559,7.6639533
SAARIV0004,21.0,18.666666666666668,6.5,4.0,6.5,4.0,16.666666,17.0,23.0,22.5,22.666666,26.5,118.15963,0.07419598,0.067022815,0.04575413,0.035307344,0.02672755,0.023636112,7.6166663,7.816667,7.966667,8.183333,8.633334,0.027974358,0.027131021,0.024653018,0.021107601,0.020247616,0.018290611,9.0,9.166667,10.333333,11.5,9.0,6.8536873,6.923962,7.1586113,7.456005,7.6781406,7.760548
SAARIV0005,21.666666666666668,19.333333333333332,7.0,4.0,6.0,4.0,17.333334,17.333334,23.166666,21.666666,22.166666,26.0,115.41889,0.08127783,0.07396657,0.049690295,0.03895023,0.029364789,0.025801668,7.6,7.7999997,8.0,8.2,8.599999,0.030224457,0.0294152,0.02680835,0.022821583,0.020678045,0.018619753,9.333333,9.333333,10.333333,11.333333,9.0,6.840534,6.9144135,7.1445217,7.409948,7.6172442,7.7101746
SAARIV0006,20.75,18.75,6.75,4.0,6.0,3.75,13.25,13.75,18.5,18.5,19.0,23.0,121.67448,0.07163739,0.06504953,0.047364384,0.037023596,0.02845122,0.025440685,7.7,7.8500004,8.0,8.3,8.625,0.023918161,0.023196423,0.021162957,0.018463006,0.01820394,0.016749337,7.5,7.5,8.25,9.25,8.25,6.784476,6.858734,7.0913315,7.375272,7.57516,7.6630535
SAARIV0007,30.25,28.0,8.0,4.0,6.75,4.0,10.5,11.75,15.75,15.5,20.25,22.25,65.13092,0.08897333,0.0783781,0.052184477,0.03844075,0.02759918,0.022693725,7.5,8.05,8.299999,8.425,8.975,0.039237585,0.038432732,0.035925224,0.031275813,0.02985191,0.0260172,7.5,7.75,8.5,9.25,8.5,6.9391813,7.0360117,7.2660975,7.5515976,7.744978,7.8744454
SAARIV0008,31.0,28.5,8.0,4.0,7.0,4.0,11.25,12.5,17.5,16.25,21.25,22.75,65.57232,0.0815011,0.07165993,0.04922027,0.03615901,0.026245255,0.02171744,7.475,8.0,8.25,8.375,8.9,0.037730336,0.03680732,0.03424338,0.030151315,0.030034304,0.026638767,8.0,8.25,9.0,10.0,8.75,6.9404783,7.0399156,7.254832,7.5286818,7.715947,7.8524094
SAARIV0009,31.333333333333332,28.666666666666668,8.166666666666666,4.166666666666667,6.0,4.0,11.0,11.666667,14.833333,15.0,18.166666,22.5,57.12965,0.0959965,0.08470297,0.055610746,0.040914726,0.028802583,0.02354829,7.566667,8.150001,8.349999,8.566667,8.95,0.038848978,0.038048744,0.035495967,0.031009788,0.02957196,0.025725042,7.3333335,7.3333335,8.166667,9.166667,8.5,6.9030304,7.0079484,7.2077293,7.497688,7.706375,7.8675494
SAASTP0001,20.5,15.5,6.75,2.0,2.0,2.0,22.5,25.25,30.25,28.25,25.75,35.0,19.070126,0.03455802,0.032159317,0.02674559,0.021153873,0.01700054,0.015820334,7.175,7.55,7.7,7.7,7.8,0.027942166,0.027146216,0.024933998,0.023150258,0.023042168,0.022632746,11.75,12.0,13.5,14.5,11.0,5.9514565,6.00244,6.138953,6.38513,6.5811467,6.7425003
SAASTP0002,22.0,16.833333333333332,7.333333333333333,2.0,2.0,2.0,25.333334,26.833334,31.333334,30.833334,26.666666,38.0,21.241571,0.030244993,0.02810199,0.02414435,0.019074239,0.01577571,0.014723285,7.133333,7.5,7.65,7.683334,7.7666664,0.02771391,0.02694828,0.024703922,0.02289234,0.022601241,0.02217641,12.5,12.333333,14.166667,15.0,11.0,6.0317893,6.0842385,6.2274766,6.487967,6.6841545,6.8512883
SAASTP0003,20.5,15.75,7.25,2.0,2.0,2.0,23.25,25.25,31.0,31.5,27.25,37.75,22.83709,0.026724277,0.024886182,0.022331992,0.017835397,0.014875671,0.014011146,7.15,7.5,7.675,7.7,7.7749996,0.028237848,0.027517138,0.025341379,0.023869604,0.023560096,0.02318462,11.5,11.75,13.5,13.75,11.0,6.1403494,6.193271,6.3483915,6.637575,6.8312325,6.9894247
SAASTP0004,25.75,19.75,8.0,3.0,3.0,2.5,22.0,24.5,27.75,26.75,26.75,33.5,22.669697,0.03758593,0.034878116,0.027612975,0.021672796,0.01827811,0.017130967,7.425,7.675,7.75,7.8,7.8,0.032923557,0.03209156,0.029463679,0.027199848,0.027206007,0.027080093,12.0,12.5,13.5,14.75,11.0,6.0047503,6.061855,6.2250056,6.5394154,6.767948,6.964266
SAASTP0005,24.25,18.25,7.25,3.5,3.5,3.0,22.5,25.25,28.75,27.5,26.25,33.5,32.91964,0.035023175,0.03249675,0.025898324,0.020454496,0.01743667,0.016436378,7.525,7.7750006,7.7750006,7.875,7.875,0.034268975,0.033485882,0.03085769,0.02879926,0.029056013,0.02875591,13.0,13.5,14.5,15.5,11.25,5.9564786,6.0129867,6.189358,6.522713,6.7491546,6.942167
SAASTP0006,22.75,17.25,7.5,2.0,2.0,2.0,24.75,27.5,31.0,30.75,32.5,42.5,24.099838,0.033415508,0.031007422,0.025021695,0.019674351,0.016444184,0.015520619,7.475,7.675,7.75,7.7249994,7.5750003,0.031299867,0.030524053,0.02812188,0.026148105,0.0262547,0.026295014,14.0,14.0,15.5,17.0,11.25,6.356425,6.415182,6.59345,6.869511,7.08641,7.283441
SAASTP0007,22.0,16.5,6.5,2.0,2.0,2.0,23.5,26.5,28.75,28.25,32.0,38.75,22.53552,0.035727717,0.033178177,0.0258116,0.020411221,0.017151041,0.016325995,7.475,7.6499996,7.675,7.675,7.55,0.02811728,0.02739677,0.025158923,0.023260098,0.023273386,0.023368198,13.0,12.75,14.0,15.5,11.25,6.3424916,6.3989844,6.5670877,6.816132,7.031997,7.2242427
SAASTP0008,21.25,16.25,7.0,2.0,2.0,2.0,16.0,21.5,24.25,25.5,24.5,30.0,14.41884,0.030861132,0.028789409,0.025516123,0.020216903,0.016226333,0.015230201,7.4,7.575,7.6,7.6,7.3500004,0.028830545,0.028238136,0.026403828,0.02562856,0.025979742,0.025847673,8.75,10.0,11.0,11.25,9.75,6.2708845,6.3189974,6.474118,6.7041516,6.908841,7.0975747
SAASTP0009,25.5,19.5,8.25,2.75,2.25,2.0,19.75,23.25,25.5,24.25,26.25,34.5,24.097277,0.03983474,0.03684219,0.027247325,0.021086907,0.017274542,0.016017215,7.5,7.7249994,7.75,7.75,7.6,0.030020686,0.029278414,0.027007457,0.024985963,0.025023839,0.025005298,14.0,14.0,15.25,17.0,10.5,6.3021035,6.3643403,6.5557833,6.874963,7.106989,7.306489
SAASTP0010,21.0,15.25,6.0,2.0,2.0,2.0,16.5,22.75,26.0,25.75,23.0,30.75,13.879695,0.02904106,0.027064247,0.022350913,0.017773408,0.014218547,0.013354337,7.475,7.625,7.675,7.675,7.4249997,0.030144164,0.02947543,0.027387897,0.02609275,0.026181823,0.025978975,9.5,10.5,12.5,12.5,10.0,6.101549,6.1544843,6.3045754,6.5545764,6.7765303,6.9672737
SAASTP0011,18.5,13.75,5.75,2.0,2.0,1.25,16.25,20.25,23.0,23.5,22.25,28.75,13.694547,0.028597714,0.02667404,0.021354405,0.01705627,0.014158081,0.013288465,7.1499996,7.375,7.5,7.5,7.325,0.019235337,0.018721903,0.017258648,0.017223453,0.017478025,0.017195493,9.25,10.75,12.0,12.5,10.0,5.9841914,6.0371194,6.185503,6.4491625,6.65362,6.815948
SAASTP0012,18.333333333333332,14.0,5.5,2.0,2.0,2.0,19.166666,21.833334,25.0,25.333334,23.833334,32.0,31.840876,0.03142248,0.02927648,0.024655024,0.019548414,0.015982982,0.014885916,7.233333,7.4833336,7.6499996,7.5833335,7.5,0.025073178,0.024356507,0.022484722,0.020998597,0.021050036,0.020772804,9.666667,9.833333,11.166667,11.666667,10.166667,6.1832976,6.235541,6.37368,6.6059833,6.798223,6.927896
SAASTP0013,18.25,13.75,5.25,2.0,2.0,2.0,18.25,21.0,25.25,25.25,23.5,31.25,17.106882,0.028768979,0.026852848,0.022080893,0.017677037,0.014706694,0.0137310475,7.0,7.2749996,7.5,7.5,7.525,0.024106905,0.023475394,0.021720495,0.02020378,0.020077925,0.019780226,9.0,9.75,11.25,11.25,10.5,6.0543766,6.1026316,6.232123,6.46435,6.66523,6.8122907
SAASTP0014,17.75,13.5,6.0,2.0,2.0,2.0,18.75,20.75,24.75,24.25,23.25,32.5,22.346037,0.030315189,0.027924757,0.02266068,0.017796256,0.015970476,0.0147515945,7.675,7.675,7.675,7.6499996,7.5,0.027221585,0.026458036,0.025050445,0.023341665,0.023791118,0.023160946,12.25,12.0,14.5,14.75,10.25,6.242273,6.3019614,6.475122,6.7403665,6.9722114,7.1679983
SAASTP0015,18.25,14.0,6.0,2.0,2.0,2.0,17.25,19.5,22.5,21.75,21.75,30.25,16.9659,0.027542885,0.025476018,0.021595806,0.017196704,0.015381638,0.014258445,7.7250004,7.7,7.7250004,7.675,7.475,0.0231249,0.02248908,0.021319102,0.020275727,0.02088591,0.020388491,11.25,11.5,13.5,14.5,10.25,6.248736,6.30755,6.4707146,6.715752,6.9404187,7.1303053
SAASTP0016,19.75,15.25,7.0,2.0,3.0,2.5,17.25,17.25,17.0,15.75,21.25,29.5,23.21038,0.031049294,0.028609863,0.022186285,0.017445551,0.015218856,0.01416143,7.675,7.675,7.7,7.675,7.55,0.025663644,0.02484215,0.023245288,0.021729697,0.022489797,0.022099126,15.75,14.25,16.25,18.0,10.0,6.3078337,6.3712907,6.55151,6.814508,7.028183,7.2103453
SAASTP0017,19.75,14.75,6.75,2.0,2.0,2.0,18.0,18.25,19.0,18.75,23.25,34.75,21.450891,0.030716743,0.028282348,0.022481397,0.01763731,0.015580129,0.014362028,7.7,7.6749997,7.725,7.725,7.5499997,0.027346512,0.026531663,0.024973448,0.023369148,0.02396494,0.023548268,16.25,15.25,17.75,19.75,10.75,6.3153267,6.378426,6.5555453,6.8164496,7.0331535,7.218553
SAASTP0018,23.25,18.25,8.0,4.0,4.0,3.0,19.75,19.0,21.75,19.25,15.75,34.0,13.872199,0.033947647,0.031359144,0.025069043,0.019568894,0.016435592,0.015090072,7.75,7.8,7.875,7.8500004,7.75,0.035739083,0.034566436,0.032629095,0.030521326,0.0315084,0.030633137,18.75,17.75,19.25,19.25,10.25,6.4061127,6.457642,6.6414,6.885756,7.1146393,7.3123527
SAASTP0019,5418.333333333333,5413.888888888889,5404.888888888889,5400.333333333333,5400.111111111111,5400.111111111111,18.875,18.375,20.25,18.75,16.25,34.5,18.521051,0.029793065,0.027622158,0.023201847,0.018272387,0.015849706,0.014526253,7.6499996,7.7375,7.8125,7.8125,7.7124996,0.025555793,0.024829186,0.023600802,0.022394545,0.023460506,0.022748478,18.25,17.0,18.75,19.25,10.0,6.415413,6.467413,6.6518784,6.9141855,7.143916,7.3391232
SAASTP0020,22.5,18.25,8.25,3.0,3.0,3.0,19.5,19.5,21.75,19.75,17.5,35.75,17.110617,0.0312885,0.028963026,0.023855258,0.018772004,0.016384207,0.014975739,7.7,7.8,7.825,7.85,7.7250004,0.030322514,0.029345335,0.027698569,0.02595608,0.027183201,0.02630202,19.25,18.0,19.5,20.25,10.75,6.468009,6.519461,6.7037168,6.938548,7.1593494,7.350848
SAASTP0021,20.833333333333332,16.0,7.0,3.0,3.0,3.0,18.0,19.666666,21.833334,21.666666,16.833334,28.5,14.390882,0.03437348,0.031854402,0.026772758,0.021135405,0.017838439,0.01624661,7.6666665,7.75,7.8833337,7.866667,7.7000003,0.03427669,0.03320045,0.03143988,0.028633162,0.029682511,0.028721845,12.333333,12.5,13.833333,14.166667,9.833333,6.4642696,6.5082383,6.684797,6.917673,7.1258216,7.3120556
SAASTP0022,8113.5,8110.166666666667,8102.0,8098.666666666667,8099.5,8098.666666666667,22.2,24.4,29.8,28.4,26.6,38.0,32.18341,0.03305743,0.030548424,0.026431352,0.020720787,0.016351651,0.014600394,7.2799997,7.4800005,7.7,7.8599997,7.8,0.035897154,0.03471037,0.032068837,0.029541623,0.029654,0.02866809,16.6,16.4,17.2,17.2,11.0,6.2256975,6.278121,6.448584,6.678159,6.871917,7.0234284
SAASTP0023,21.75,17.0,7.25,3.0,3.5,3.0,21.0,23.25,28.25,27.75,25.25,36.0,11.776651,0.033620767,0.031106494,0.027215341,0.02133927,0.016775033,0.015034586,7.2750006,7.45,7.6749997,7.825,7.8,0.036864255,0.03569506,0.033106245,0.030600168,0.030874604,0.029851524,15.75,16.0,16.75,17.25,11.0,6.2573285,6.30974,6.480928,6.708495,6.9004908,7.052115
SAASTP0024,18.75,14.5,6.0,3.0,2.75,2.0,19.5,23.25,28.0,29.75,28.75,36.75,12.732357,0.0363475,0.03364955,0.028367579,0.02216319,0.017776068,0.01609722,7.25,7.35,7.6499996,7.7749996,7.7749996,0.033846132,0.032801516,0.03051956,0.028011635,0.028375061,0.027371932,11.5,12.25,13.25,14.0,11.0,6.277224,6.349591,6.526701,6.730088,6.923617,7.099488
SAASTP0025,18.5,14.25,6.0,2.0,2.0,2.0,19.0,22.5,28.0,30.75,29.75,38.0,10.627277,0.034037463,0.031560726,0.027153935,0.021370789,0.017520294,0.01578524,7.3250003,7.425,7.6499996,7.8,7.825,0.033640683,0.03256683,0.030259859,0.027378164,0.027611896,0.026680479,11.75,12.25,13.75,14.75,11.0,6.2910404,6.3626676,6.537729,6.71641,6.9128685,7.0871716
SAASTP0026,19.5,15.0,6.75,2.75,2.75,2.0,17.5,20.25,25.75,27.5,25.5,33.5,20.053072,0.034800235,0.03237329,0.026566723,0.021086415,0.01722785,0.015690688,7.05,7.2,7.5,7.7,7.625,0.025107127,0.024127891,0.022282667,0.02068096,0.021091875,0.020257495,10.0,10.25,12.0,12.0,10.25,5.9138255,5.9727244,6.1096063,6.2744126,6.4607477,6.5987043
SAASTP0027,8112.333333333333,8108.833333333333,8101.5,8098.166666666667,8098.5,8097.833333333333,17.2,20.8,25.6,27.0,24.4,33.4,27.499115,0.035523444,0.0329502,0.0268885,0.02127777,0.01696968,0.0154613685,7.1,7.22,7.5200005,7.6799994,7.7,0.026502665,0.02550828,0.023604149,0.021615675,0.021838171,0.021020908,9.8,10.8,11.8,11.8,10.2,5.963294,6.027665,6.1757784,6.3305573,6.5078454,6.6474853
SAASTP0028,19.0,15.0,6.0,2.0,2.0,2.0,17.0,20.25,25.25,27.0,24.25,33.25,20.868868,0.033044226,0.03064736,0.026703026,0.021126688,0.018022489,0.016545407,7.125,7.3,7.5,7.675,7.7,0.024976429,0.023955526,0.022056831,0.020493252,0.020769097,0.02000955,10.0,10.25,12.0,11.75,10.0,5.8882227,5.950114,6.0864544,6.255955,6.443877,6.5906
SAASTP0029,22.0,16.75,6.75,4.0,3.25,3.0,18.0,20.25,22.25,25.0,22.5,31.5,9.008061,0.03289005,0.030589134,0.024640292,0.019800443,0.016949832,0.015623167,7.35,7.475,7.7,7.7249994,7.8250003,0.029186409,0.02825513,0.026218664,0.023883082,0.024892932,0.023996212,14.0,14.5,16.5,17.25,10.75,6.1977086,6.232834,6.409847,6.637489,6.83696,7.0104113
SAASTP0030,14.5,11.75,5.5,2.0,3.0,3.0,6.0,5.5,7.5,8.25,10.5,20.0,53.427094,0.03551393,0.03266843,0.027193988,0.021024471,0.017018449,0.015161182,7.875,8.05,8.1,7.575,7.375,0.025632428,0.024687432,0.023615338,0.021867642,0.022085682,0.021431077,5.5,4.75,7.25,7.5,7.75,6.5910125,6.6626225,6.8325706,6.994915,7.2304134,7.4093227
SAASTP0031,17.0,13.5,7.25,3.0,3.75,3.0,5.75,5.0,6.75,8.0,8.0,17.0,47.706795,0.0357325,0.03287569,0.027284276,0.021109387,0.017394003,0.015482852,7.8500004,7.9249997,7.95,7.5,7.325,0.022259666,0.021446997,0.0205663,0.019212727,0.01958837,0.019084547,4.75,4.0,7.0,5.75,7.0,6.600778,6.672343,6.843773,7.0061183,7.2383547,7.4153914
SAASTP0032,15.0,12.0,6.0,2.0,3.0,3.0,11.5,10.0,14.25,15.5,18.25,28.25,54.684464,0.040028047,0.036671735,0.028234445,0.02154452,0.01634203,0.0143910805,7.95,8.125,8.225,7.5,7.475,0.02982524,0.028691,0.027368095,0.024900287,0.024935365,0.024169285,12.5,9.5,13.75,15.25,9.75,6.6415396,6.7163153,6.89385,7.0752916,7.3031015,7.4813614
