"","window","QDACYP0020.adjusted.R2","window","NSTSYB0006.adjusted.R2","window","NTAFIN0015.adjusted.R2","window","SATFLB0020.adjusted.R2","window","SATFLB0003.adjusted.R2","window","WAACAR0002.adjusted.R2","window","NSANAN0002.adjusted.R2","window","NSACOP0001.adjusted.R2","window","NSAMDD0011.adjusted.R2","window","QDACHC0003.adjusted.R2","window","NSAMUL0003.adjusted.R2","window","NTAGFU0034.adjusted.R2","window","WAAGAS0001.adjusted.R2","window","NSANSS0002.adjusted.R2","window","QDAMUL0003.adjusted.R2","window","NSABBS0001.adjusted.R2","window","QDAGUP0006.adjusted.R2","window","NSTSYB0003.adjusted.R2","window","WAAPIL0023.adjusted.R2","window","SATFLB0022.adjusted.R2","window","QDAMGD0025.adjusted.R2","window","NSANAN0001.adjusted.R2","window","NTAGFU0030.adjusted.R2","window","QDASEQ0004.adjusted.R2","window","QDAMUL0002.adjusted.R2","window","SAAFLB0008.adjusted.R2","window","TCATCH0004.adjusted.R2","window","NTAFIN0003.adjusted.R2","window","QDABBN0002.adjusted.R2","window","NSAMDD0020.adjusted.R2","window","WAACOO0024.adjusted.R2","window","SAAEYB0028.adjusted.R2","window","WAACOO0029.adjusted.R2","window","SAAKAN0009.adjusted.R2","window","SAASTP0023.adjusted.R2","window","SAASTP0034.adjusted.R2","window","SASMDD0009.adjusted.R2","window","WAACOO0016.adjusted.R2","window","WAACOO0026.adjusted.R2","window","SAAEYB0021.adjusted.R2","window","WAANUL0003.adjusted.R2","window","SAAEYB0001.adjusted.R2","window","NSTSYB0005.adjusted.R2","window","NTAFIN0018.adjusted.R2","window","WAAPIL0010.adjusted.R2","window","QDAGUP0021.adjusted.R2","window","QDABBS0010.adjusted.R2","window","QDACYP0018.adjusted.R2","window","SAAFLB0005.adjusted.R2","window","WAACOO0007.adjusted.R2","window","SAASTP0033.adjusted.R2","window","SATFLB0023.adjusted.R2","window","WAAGES0001.adjusted.R2","window","NSABHC0011.adjusted.R2","window","NSAMDD0028.adjusted.R2","window","SASMDD0014.adjusted.R2","window","WAALSD0002.adjusted.R2","window","WAACAR0004.adjusted.R2","window","SAAGAW0008.adjusted.R2","window","WAACOO0027.adjusted.R2","window","WAANOK0006.adjusted.R2","window","NTTDMR0003.adjusted.R2","window","NTASTU0004.adjusted.R2","window","TCATNM0003.adjusted.R2","window","QDASSD0015.adjusted.R2","window","QDACYP0006.adjusted.R2","window","QDAGUP0009.adjusted.R2","window","SAAFLB0003.adjusted.R2","window","WAAPIL0031.adjusted.R2","window","QDAMGD0023.adjusted.R2","window","TCATNM0001.adjusted.R2","window","NTADAC0001.adjusted.R2","window","SASMDD0005.adjusted.R2","window","WAAAVW0006.adjusted.R2","window","NSAMDD0001.adjusted.R2","window","NTAFIN0006.adjusted.R2","window","SAAEYB0029.adjusted.R2","window","NTAGFU0020.adjusted.R2","window","WAAPIL0024.adjusted.R2","window","SATFLB0019.adjusted.R2","window","QDABBS0002.adjusted.R2","window","QDAGUP0019.adjusted.R2","window","QDAEIU0005.adjusted.R2","window","QDACYP0022.adjusted.R2","window","VCAAUA0012.adjusted.R2","window","QDAMGD0002.adjusted.R2","window","QDAMGD0024.adjusted.R2","window","NTAGFU0014.adjusted.R2","window","NTADMR0001.adjusted.R2","window","WAACOO0030.adjusted.R2"
"39",191,0.170765273243633,191,0.00246002374473997,191,0.290836954840091,191,0.236174075671045,191,0.0185669461692785,191,0.267144071511728,191,0.141762450796875,191,0.181122141306365,191,0.0213738699022067,191,0.470868059809987,191,0.395530157174723,191,0.336929028877412,191,0.107981153609552,191,0.14041799517552,191,0.488762596289671,191,0.305965747611669,191,0.527756889786195,191,0.00776973622411992,191,0.390520894989828,191,0.237420700692207,191,0.221597084553772,191,0.0403324329681577,191,0.427439271180011,191,0.188622144718738,191,0.359877692127291,191,0.0957562496884109,191,-0.000728414971081337,191,0.149385826967621,191,0.424364176347808,191,0.249595354416665,191,0.115495682149993,191,0.00889935825741894,191,0.0744934417717346,191,-0.00273395229288864,191,0.279327445967867,191,0.377792558979334,191,0.0867682928574027,191,0.204499438127686,191,0.067161908866791,191,0.00894733094717237,191,0.247718130018503,191,0.235581427085046,191,0.00380755103649633,191,0.446347465327058,191,0.458158785729391,191,0.26099447826541,191,0.0584879467453611,191,0.066448919089793,191,0.0944210135326424,191,0.00698129629897293,191,0.319102134834641,191,0.417378844829776,191,0.144894574338929,191,0.499964351053237,191,0.313124099802902,191,0.0645996812929927,191,0.196387814797545,191,0.372831614049455,191,0.220052390683529,191,0.129848812923782,191,0.178169458871464,191,0.449145110982968,191,0.203401486563084,191,0.0936451518851431,191,0.330981574885685,191,0.446933557949535,191,0.294948573896581,191,0.10422375671683,191,0.433035951302163,191,0.453691643858622,191,0.0151376924381622,191,0.0846314524004993,191,0.124012233163328,191,0.330501143654405,191,0.165037500310428,191,0.212822734993605,191,0.104070739431837,191,0.472900021850143,191,0.453569398929124,191,0.447206805655492,191,0.205356403831161,191,0.0211659142359665,191,0.355089763373924,191,0.469780195799813,191,0.0115603628180956,191,0.400602955546411,191,0.213145197526915,191,0.343035708109827,191,0.571787499154485,191,0.426327675193721
"40",196,0.167748432986557,196,0.00259552497378757,196,0.29657023358656,196,0.242416616784857,196,0.0197160475631547,196,0.262205423207091,196,0.140951741531956,196,0.176731372779293,196,0.024035565466155,196,0.463868039400127,196,0.399200436262145,196,0.322978577674962,196,0.105622779689814,196,0.14458054336494,196,0.48774298371177,196,0.306488214637819,196,0.524096971341381,196,0.00962045945340251,196,0.400571471356335,196,0.238584039006223,196,0.21746722500907,196,0.0391296166167008,196,0.402134004532965,196,0.182810643073888,196,0.360660441979583,196,0.0963143236851373,196,-0.000988021776946013,196,0.15292246907282,196,0.421196133618437,196,0.246673355629035,196,0.115505897965661,196,0.0092816689898515,196,0.0747815016103964,196,-0.00254018447735249,196,0.281947284651831,196,0.374988297887105,196,0.0871430460204103,196,0.203974215663966,196,0.066288408459022,196,0.00810817496529148,196,0.255130040008963,196,0.216671870520695,196,0.00379909716786009,196,0.45209528041943,196,0.470389906863232,196,0.239449075318867,196,0.0551226720491171,196,0.0639845062327981,196,0.0859934099577492,196,0.0059292566242195,196,0.313836613953033,196,0.426694616465942,196,0.138156592116923,196,0.507456107150849,196,0.30936565433138,196,0.0643514696532026,196,0.197385388099322,196,0.360791136545775,196,0.215657547092945,196,0.13263068871133,196,0.158640648590441,196,0.434105339185616,196,0.176898053977846,196,0.0939776588897656,196,0.320447461903486,196,0.426012391885209,196,0.275812509786442,196,0.102440079006309,196,0.442438922347233,196,0.454636147777525,196,0.0146211174612513,196,0.0696220567910589,196,0.119912476231249,196,0.314868444458272,196,0.159849734453196,196,0.20416108047384,196,0.105707385953267,196,0.465464090926028,196,0.446877197088355,196,0.457093161513639,196,0.191453430759121,196,0.0191078912912758,196,0.341973084373541,196,0.457416823829017,196,0.0122949138959377,196,0.392589056882803,196,0.209008540490157,196,0.327929483098583,196,0.581907322937497,196,0.42444640479153
"41",201,0.165103290787313,201,0.0031065301246499,201,0.301906185432888,201,0.249099791371958,201,0.0178314320925347,201,0.257742907815758,201,0.140681400136471,201,0.176955679369393,201,0.0246217541110817,201,0.459103664968251,201,0.398116395628456,201,0.305829299051159,201,0.103363989198798,201,0.152062453064289,201,0.487521023534592,201,0.30519204038886,201,0.512173906982395,201,0.00991986720417137,201,0.402883163780553,201,0.246706904364555,201,0.211915678335681,201,0.0375839350813146,201,0.373829343343298,201,0.180756338405379,201,0.364230620172023,201,0.0973227348470606,201,-0.000782647218985799,201,0.153057893391533,201,0.413171015024037,201,0.248464462432665,201,0.119494228933254,201,0.00910733627975058,201,0.0784230440137811,201,-0.00230868393018158,201,0.277919989158076,201,0.38120677570233,201,0.0840976089952843,201,0.201797808990192,201,0.0680767844580996,201,0.007065412639783,201,0.255656584080734,201,0.200406527707079,201,0.00513756718480329,201,0.447253892261665,201,0.475224701209693,201,0.217471851811933,201,0.0496323110266876,201,0.0621632164945893,201,0.0786957821790599,201,0.0057615636658026,201,0.319958449705181,201,0.434877518841984,201,0.133548494392878,201,0.502565826621491,201,0.304445746821776,201,0.0626242406474332,201,0.197163271735673,201,0.355633834846894,201,0.216201835428106,201,0.136645105122395,201,0.141334589725216,201,0.420864604921942,201,0.154782592593208,201,0.0910698083620167,201,0.317575812612722,201,0.399158571208235,201,0.259094879342938,201,0.0937324862989932,201,0.444398712384023,201,0.45404184569741,201,0.0158959704188106,201,0.0552912955296196,201,0.116566673797657,201,0.304861607175123,201,0.15641122127709,201,0.19794507111368,201,0.107981603695146,201,0.459903603071196,201,0.440883501079041,201,0.46624725392657,201,0.177212565580489,201,0.016902030669409,201,0.328206434925033,201,0.441922198113049,201,0.0126875466104267,201,0.38767345314361,201,0.203511356102687,201,0.309805556188646,201,0.595964151491694,201,0.432416301510699
"42",206,0.162517601042019,206,0.00345562365170882,206,0.304625190639864,206,0.256030244430607,206,0.0166248579175082,206,0.249648509637343,206,0.136011980495826,206,0.182166375352318,206,0.0251768329037564,206,0.453953959154004,206,0.399509706604372,206,0.291179782419109,206,0.0986447946420412,206,0.156835423568001,206,0.483935620528349,206,0.304270010535192,206,0.499607764673583,206,0.0114216565933332,206,0.404409747925663,206,0.251474392197745,206,0.208320033353693,206,0.0363444773980635,206,0.349416453155003,206,0.179015366794231,206,0.36754651949975,206,0.0937443958374723,206,-0.000700804191370752,206,0.152003400951769,206,0.404275318232262,206,0.255461594130037,206,0.119347159931429,206,0.00934613051946687,206,0.0797217065322814,206,-0.00222184017994631,206,0.273716648319366,206,0.388919609879182,206,0.0814537786217021,206,0.20583999670692,206,0.067308011899312,206,0.00642058563246695,206,0.246924111891236,206,0.184256303048292,206,0.00762646395081101,206,0.451533523434549,206,0.476033884386459,206,0.196043378907217,206,0.0450861678378685,206,0.058399301335364,206,0.070387784867743,206,0.00394319715186831,206,0.330960093992069,206,0.452072131544701,206,0.127708949733337,206,0.500609937711153,206,0.303930532119062,206,0.0627627179346486,206,0.196020258604462,206,0.343015166615544,206,0.210704019405259,206,0.138260773643409,206,0.12430122802765,206,0.407968162188295,206,0.13169113534912,206,0.0878621627501915,206,0.312137587642684,206,0.376383763913079,206,0.242259186046825,206,0.0857919268241442,206,0.452330779395692,206,0.448485500132315,206,0.0183772554899263,206,0.043889902887974,206,0.115963039336516,206,0.288215734048688,206,0.15602115551605,206,0.186650000572048,206,0.110959820894736,206,0.451804458920573,206,0.42869644232907,206,0.474971943599948,206,0.161967358809206,206,0.0140317757489067,206,0.313491149061464,206,0.425438864198754,206,0.0147886118407682,206,0.382014911865444,206,0.198406916173511,206,0.296537646357065,206,0.606094157227661,206,0.428550663615656
"43",211,0.15986799453626,211,0.00411615208706517,211,0.307727021065474,211,0.260856078125353,211,0.0162535522501681,211,0.241777835923773,211,0.133979550325626,211,0.177961796348095,211,0.0289491248593129,211,0.443605556042055,211,0.399956057522995,211,0.278001094968908,211,0.0991766167085211,211,0.155530466078936,211,0.482600374136837,211,0.29881468529989,211,0.48898558833081,211,0.0119175405379941,211,0.416059276460206,211,0.252978076445896,211,0.202416746715697,211,0.035391594966504,211,0.323472810748148,211,0.174793483798911,211,0.367778779492548,211,0.0896386192707653,211,-4.58050110025976e-05,211,0.154927360717363,211,0.400777703014534,211,0.253318694034076,211,0.120518368631492,211,0.00881718340608684,211,0.0808057549852471,211,-0.00211016476794379,211,0.269590371444259,211,0.383686156859332,211,0.0839297906102938,211,0.212225817500826,211,0.0685714442440285,211,0.00667978653298618,211,0.249005234831486,211,0.168318275804664,211,0.00858834003244924,211,0.451615033104068,211,0.484878744427984,211,0.175268069952326,211,0.0395616158164273,211,0.0540817573183495,211,0.0653520108291925,211,0.00309075613084886,211,0.326336636791147,211,0.462962221128892,211,0.122138370951928,211,0.498857267136287,211,0.298030790548455,211,0.0642893937387727,211,0.198045513115601,211,0.33310527333021,211,0.21056483815365,211,0.143181674997327,211,0.108117468868187,211,0.393704674371904,211,0.111299575570935,211,0.0892305336287886,211,0.310348783984593,211,0.352515870690041,211,0.225484492850053,211,0.0785061852876563,211,0.46112503023025,211,0.44671728886084,211,0.0174196322848891,211,0.0335441351910205,211,0.112016688283259,211,0.272810452442758,211,0.152312498876473,211,0.176260459036932,211,0.109782223124533,211,0.440062268118756,211,0.423059639334839,211,0.479695157071054,211,0.150734731430119,211,0.0113144050368044,211,0.299998879378375,211,0.407662604687837,211,0.0160740260571743,211,0.37415567964608,211,0.197570894051131,211,0.281775733564657,211,0.615055343645401,211,0.428654932838644
"44",216,0.155966838253911,216,0.00282879467183683,216,0.310141818180118,216,0.260349748752637,216,0.0152628358557239,216,0.234333938692002,216,0.139350079509485,216,0.184523350711131,216,0.0320019960932574,216,0.434220919104691,216,0.404110432278219,216,0.261791743369218,216,0.0983617337635221,216,0.154392296930378,216,0.483246669780973,216,0.2995971150335,216,0.475430111152276,216,0.0109203064378701,216,0.413845258203265,216,0.255694882980623,216,0.197622013767033,216,0.035427283461533,216,0.296879679713801,216,0.169189972130533,216,0.367648834303459,216,0.0905699177335226,216,0.000205219842760118,216,0.160127227738579,216,0.392552666960884,216,0.251961085466658,216,0.117586930902303,216,0.00824945100034691,216,0.0843002412053019,216,-0.00188452932830563,216,0.271605556398566,216,0.389714619992899,216,0.0844692157871619,216,0.211339743556982,216,0.0691042972051765,216,0.00600619055605711,216,0.244664839261265,216,0.154871719040825,216,0.0111260958818277,216,0.450408057131711,216,0.488737179965982,216,0.155934229848398,216,0.0339595962815722,216,0.0491959904428841,216,0.0612112923844861,216,0.00288714020278891,216,0.323754359387771,216,0.465165477111918,216,0.114490374269234,216,0.496815550710234,216,0.297524794621978,216,0.0634650217136151,216,0.19689898197014,216,0.325603334846433,216,0.217671969579617,216,0.143383874112163,216,0.0922992733401687,216,0.37932441617787,216,0.0931904038975564,216,0.090158239288603,216,0.307990509599027,216,0.32843924220666,216,0.211597525460895,216,0.0696966456352686,216,0.462127307672905,216,0.442290507822362,216,0.0186097603492008,216,0.0242491362811251,216,0.112108722018573,216,0.261295125068305,216,0.147129791772377,216,0.171621932674487,216,0.111595789684555,216,0.431506712712737,216,0.416555175636458,216,0.485807436640403,216,0.142596721915108,216,0.00902021731800884,216,0.285840263956599,216,0.390752668191378,216,0.0191690043497144,216,0.370283324513955,216,0.191867921276276,216,0.264033634300053,216,0.620592535637171,216,0.430402751485879
"45",221,0.15002492495254,221,0.00236579238880097,221,0.311311622677695,221,0.262533490674244,221,0.016376226968927,221,0.225928701922428,221,0.140674122753987,221,0.185344348086704,221,0.0344925866394719,221,0.429046461796942,221,0.405132854510988,221,0.246191702189526,221,0.0959017538504234,221,0.15086866727951,221,0.483817416346152,221,0.297759684969601,221,0.458884218649104,221,0.0108200450182965,221,0.421064152586716,221,0.261433309198982,221,0.193893880395441,221,0.0346530242624153,221,0.273131777516114,221,0.163562504333114,221,0.371416820921759,221,0.0841350376844848,221,0.000346563794044519,221,0.16410772901425,221,0.3810884764977,221,0.253946685203567,221,0.114586783252734,221,0.00774375248024817,221,0.0815620715040322,221,-0.00177481697905724,221,0.272185231744703,221,0.395260331637306,221,0.0869355656242634,221,0.209677028825741,221,0.066079401144517,221,0.00481919357611504,221,0.241691448908748,221,0.135825363528306,221,0.0120955442088787,221,0.446316561311037,221,0.492018066243312,221,0.136332689515881,221,0.0316680222722178,221,0.0441661983570739,221,0.0536691418330836,221,0.00185055158324732,221,0.329313982993385,221,0.477621380581419,221,0.107963785223897,221,0.500198512490664,221,0.294377190721107,221,0.0646676601381884,221,0.194545824893047,221,0.314374178852434,221,0.229647247723031,221,0.144750805846126,221,0.0776115148066095,221,0.369792168787217,221,0.0762178305091245,221,0.0929636611679374,221,0.299288819243012,221,0.30378188212492,221,0.197942285059683,221,0.0643220738848859,221,0.465774236251432,221,0.436692015517665,221,0.0194194732108337,221,0.0158448568996958,221,0.111394029186147,221,0.241756836432791,221,0.145655861625558,221,0.162102513146781,221,0.112133423804545,221,0.42241447020055,221,0.406683760240637,221,0.490877810449071,221,0.129795716378592,221,0.00687351069124864,221,0.273621585973688,221,0.378366169532717,221,0.0190670738914589,221,0.365134031027365,221,0.187853543307748,221,0.250717557224652,221,0.626253545236993,221,0.428151488018636
"46",226,0.148579346712765,226,0.00267497209336909,226,0.314282762028806,226,0.265566288735743,226,0.015419128949807,226,0.220591500385519,226,0.142803513686456,226,0.182565278819136,226,0.0371093844251266,226,0.419310885594164,226,0.403004318985532,226,0.23140144073871,226,0.0969538703063029,226,0.15232661444841,226,0.478618700058196,226,0.299005378709955,226,0.444244774267878,226,0.0104020241228185,226,0.42324795558046,226,0.265384456867856,226,0.189097283784777,226,0.0348529310618929,226,0.249183378279863,226,0.160042446693769,226,0.367192236049244,226,0.084708501170153,226,0.000934007996046926,226,0.170543833050938,226,0.370203212108689,226,0.249910046694928,226,0.110123319066438,226,0.00718412640242183,226,0.0841938786199166,226,-0.00145218870708907,226,0.272353005616264,226,0.39142877781972,226,0.0903277852804953,226,0.204832942658026,226,0.0651256846731826,226,0.00551043372174465,226,0.239897258658173,226,0.120464824079949,226,0.0147572263790573,226,0.444496701728871,226,0.495424585601673,226,0.117934131718502,226,0.0296621947308175,226,0.0406183080227839,226,0.0490772499082063,226,0.00101863991850848,226,0.322899001527499,226,0.479670104809294,226,0.104531235029975,226,0.494971873772714,226,0.287887055500732,226,0.0661824308883401,226,0.195520810949337,226,0.306108084494899,226,0.22730177618084,226,0.145984614653936,226,0.0656597717638163,226,0.356076781293004,226,0.0609122461468432,226,0.0942784375999831,226,0.301894455471646,226,0.279698228427061,226,0.184338664108101,226,0.0594753993166043,226,0.466084824922652,226,0.42784084201837,226,0.0206387706951037,226,0.00952978857723574,226,0.108755698929664,226,0.231835515314435,226,0.142082370342328,226,0.155372839092587,226,0.114729540569679,226,0.408780964476847,226,0.401060103170653,226,0.496594953132802,226,0.118111953075857,226,0.00552520453851635,226,0.258970638651148,226,0.357858937383489,226,0.0208730333652704,226,0.359982285033641,226,0.184026200202343,226,0.236311293280217,226,0.628883834037576,226,0.419094746744928
"47",231,0.13998704062874,231,0.00131193944493857,231,0.316599439812334,231,0.267307669736163,231,0.0117450852885114,231,0.214661175413778,231,0.147690045194685,231,0.185315984337108,231,0.039210320889971,231,0.412616083287123,231,0.403137957442701,231,0.214904420399556,231,0.0935783882958914,231,0.158879654551886,231,0.474577695621661,231,0.304368441061078,231,0.426631375151921,231,0.00946564344851097,231,0.424762852862916,231,0.270272586301309,231,0.183549978963091,231,0.0364379441911366,231,0.220815046600456,231,0.151975876042129,231,0.362693340433293,231,0.0868186042377324,231,0.00159793761770965,231,0.175012608218617,231,0.360992732672195,231,0.247907895271077,231,0.103567465511567,231,0.00695419634024408,231,0.0830748098569334,231,-0.00223074876097851,231,0.272829697515216,231,0.391830520199049,231,0.0901547544964935,231,0.210216961369825,231,0.0644730479757765,231,0.00491461183931641,231,0.232755625071249,231,0.105464181752585,231,0.0180343479925476,231,0.441751959858283,231,0.491559185295627,231,0.100074158944005,231,0.0262412978166873,231,0.0379490456628949,231,0.0468543208779009,231,0.00154239652073562,231,0.31640214021656,231,0.478284114948326,231,0.0998068205402168,231,0.48949052463365,231,0.286395398725407,231,0.065554536857707,231,0.193554073356657,231,0.297539751586385,231,0.225928964556054,231,0.147959479446163,231,0.0528216916964473,231,0.344316818422992,231,0.0488315785177712,231,0.0904814688431312,231,0.298117494071478,231,0.252702584229638,231,0.172490583382323,231,0.0515267126144211,231,0.464965973567193,231,0.419466434017504,231,0.0208317388744897,231,0.00492860720624833,231,0.109349530261937,231,0.218380729693465,231,0.137875456321467,231,0.152079653834308,231,0.116967467776254,231,0.398364935942302,231,0.389664320756036,231,0.504581706065327,231,0.109987901563253,231,0.0031712747239393,231,0.245418467577546,231,0.339467188796409,231,0.022717592766242,231,0.353474199087102,231,0.178084233683515,231,0.221265410310103,231,0.631989057909653,231,0.415324516832043
"48",236,0.13058771896853,236,0.000588290423048643,236,0.318446148248298,236,0.269217334484934,236,0.0124602785466873,236,0.207061056914292,236,0.147439793181467,236,0.181482193122829,236,0.0404835664127469,236,0.400993934450358,236,0.394200960921867,236,0.200030136331525,236,0.0923794201988027,236,0.157471843949836,236,0.470410049479506,236,0.301212719641189,236,0.403570830516211,236,0.00904757492289732,236,0.423409306154927,236,0.271591266332232,236,0.180159522310814,236,0.0357042250171388,236,0.198504372092931,236,0.149108316575024,236,0.360882485396237,236,0.0828168142888337,236,0.0022456672200305,236,0.175426626590842,236,0.349789392944632,236,0.243744567846813,236,0.100551774241805,236,0.0061595363905026,236,0.0831559445279056,236,-0.00225778537462062,236,0.269382286456042,236,0.391996519938798,236,0.0885813825397477,236,0.207394154709813,236,0.0646945165165593,236,0.0056668741636382,236,0.227190447306514,236,0.0921871694694641,236,0.0181228230679527,236,0.436703501422534,236,0.490448369424851,236,0.0834551561799595,236,0.023674388236418,236,0.0338984475800574,236,0.0405381174498134,236,0.00118872408347759,236,0.314146364243264,236,0.478506602772042,236,0.0949171966306458,236,0.482570192074628,236,0.279616018783228,236,0.0656784219286569,236,0.19310194128739,236,0.288070770815103,236,0.218627007280016,236,0.152213650249819,236,0.0421543550176074,236,0.33260236540836,236,0.0379147793246085,236,0.0873870404670998,236,0.29435416867712,236,0.229945454403985,236,0.158304238846299,236,0.0498005449076675,236,0.462713851807926,236,0.410758444996986,236,0.0241650798836868,236,0.00101648449025449,236,0.106294713253453,236,0.202844254047691,236,0.134104208816551,236,0.144227760087487,236,0.117900273324698,236,0.387638084567708,236,0.376991022841378,236,0.508426744856827,236,0.101092631240917,236,0.00131954249266675,236,0.23084190225461,236,0.317228936690336,236,0.0241723386717517,236,0.342461620058405,236,0.175512731364782,236,0.208882646200768,236,0.63044885383012,236,0.412579499537612
